Time (s),Amplitude
67.73436975,1894
67.73436975,0
67.74999952,1959
67.74999952,0
67.76563025,1977
67.78125906,0
67.79399562,2064
67.80510426,0
67.81531715,2121
67.82454991,0
67.82454991,2162
67.84017539,0
67.85580635,2210
67.85580635,0
67.87143517,2294
67.87143517,0
67.88706565,2302
67.90269542,0
67.90269542,2299
67.91832614,0
67.93395472,2311
67.93395472,0
67.94958329,2291
67.94958329,0
67.96521473,2309
67.98084545,0
67.98084545,2272
67.99647236,0
68.01210451,2279
68.01210451,0
68.03367472,2287
68.04459167,0
68.05605221,2288
68.06511927,0
68.07317853,2298
68.08432770,0
68.09555078,2249
68.10477352,0
68.11377454,2269
68.12481332,0
68.13554835,2213
68.14484835,0
68.15377808,2219
68.16477275,0
68.17577481,2240
68.18477273,0
68.19073844,2221
68.19073844,0
68.20636368,2238
68.22199368,0
68.22199368,2249
68.23762417,0
68.25325489,2259
68.25325489,0
68.26888347,2275
68.28451347,0
68.28451347,2228
68.30517125,0
68.31331325,2240
68.31532955,0
68.33095741,2153
68.34458351,0
68.34458351,2219
68.36021185,0
68.37584138,2253
68.37584138,0
68.39388609,2214
68.40422773,0
68.41577268,2220
68.42421889,0
68.43535185,2240
68.44446826,0
68.45361519,2230
68.46508241,0
68.47582030,2197
68.48441839,0
68.49442768,2205
68.50521517,0
68.51555181,2193
68.52460456,0
68.53402925,2192
68.54477215,0
68.55577421,2194
68.56477213,0
68.57397223,2173
68.58469391,0
68.59603953,2179
68.60477185,0
68.61391544,2179
68.62492490,0
68.63577485,2170
68.64454794,0
68.64825010,2177
68.66416597,0
68.67543650,2187
68.68442917,0
68.69357204,2162
68.70457411,0
68.71536732,2141
68.72467589,0
68.73384786,2134
68.74168468,0
68.74168468,2160
68.75829077,0
68.77371407,2155
68.77479148,0
68.79143238,2167
68.79143238,0
68.81394124,2130
68.82454133,0
68.82526493,2115
68.84071350,0
68.84071350,2130
68.85742593,0
68.87362242,2126
68.87410474,0
68.89071131,2137
68.89071131,0
68.90727305,2131
68.92399907,0
68.92399907,2151
68.94229174,0
68.94229174,2118
68.95905352,0
68.97545123,2112
68.97686911,0
68.99232173,2114
68.99232173,0
69.00932407,2090
69.02451420,0
69.03351355,2074
69.04407740,0
69.04746842,2075
69.06480289,0
69.07397294,2037
69.08497334,0
69.09600639,1927
69.10419083,0
69.11369276,2030
69.12438321,0
69.13325596,1982
69.14496708,0
69.15210509,1984
69.16464114,0
69.17325735,2000
69.17566490,0
69.19111657,1999
69.19111657,0
69.20707941,1890
69.22270679,0
69.22368622,1879
69.24206448,0
69.24206448,1858
69.25884938,0
69.27575278,1824
69.27575278,0
69.29203773,1798
69.29203773,0
69.31369710,1727
69.32513237,0
69.32552981,1688
69.34222555,0
69.34222555,1461
69.35876346,0
69.37312078,1469
69.38031697,0
69.39207888,1442
69.39207888,0
69.41305113,1473
69.42503285,10
69.43035722,1421
69.44470668,36
69.44710994,1355
69.46354318,64
69.47598171,1277
69.47945857,86
69.49554896,1165
69.50477242,114
69.51577377,1117
69.52300167,144
69.53377342,1079
69.54483485,158
69.55489969,918
69.56309628,179
69.57422757,917
69.58509302,199
69.59518766,851
69.59648561,226
69.61430049,847
69.62430429,252
69.63430190,814
69.64230371,276
69.65430331,721
69.66430426,297
69.67430806,708
69.68230557,314
69.69430661,708
69.70430684,359
69.71477222,626
69.72255397,380
69.73477411,605
69.74477243,431
69.75277233,528
69.76477242,485
69.77477217,464
69.78477454,558
69.79277015,397
69.80477214,603
69.81477952,355
69.82477212,657
69.83254766,187
69.84477258,709
69.85477352,234
69.86445904,715
69.87245941,211
69.88477206,752
69.89477181,91
69.90477276,806
69.91277146,0
69.92477250,863
69.93477154,67
69.94277191,912
69.95456004,0
69.96477270,976
69.97477150,0
69.98354769,1039
69.99477077,0
70.00567985,1111
70.01477098,0
70.02377272,1170
70.03277063,0
70.04577255,1259
70.05477166,0
70.06377244,1307
70.07477045,0
70.08577275,1358
70.09477043,0
70.10354829,1399
70.11477137,0
70.12466574,1476
70.13477039,0
70.14577270,1526
70.15477037,0
70.16352344,1590
70.17455626,0
70.18554592,1650
70.19477057,0
70.20377254,1695
70.21477079,0
70.22577310,1781
70.23477101,0
70.24377251,1808
70.25477123,0
70.26577282,1869
70.27411604,0
70.28377247,1953
70.29476500,0
70.30541587,2014
70.31277108,0
70.32577252,2017
70.33477092,0
70.34577250,2064
70.35279369,0
70.36377215,2199
70.37477088,0
70.38555932,2195
70.39406657,0
70.40377593,2241
70.41477036,0
70.42554808,2276
70.43477058,0
70.44377255,2310
70.45458198,0
70.46577239,2309
70.47477031,0
70.48377228,2302
70.49359298,0
70.50579476,2293
70.51479316,0
70.52377200,2283
70.53501010,0
70.54579830,2290
70.55477023,0
70.56338596,2259
70.57456112,0
70.58527470,2305
70.59427762,0
70.60627747,2288
70.61427546,0
70.62327671,2245
70.63427734,0
70.64527845,2230
70.65427876,0
70.66327977,2231
70.67482138,0
70.68382263,2226
70.69482541,0
70.70382357,2203
70.71482921,0
70.72582841,2192
70.73482680,0
70.74382710,2192
70.75482845,0
70.76582885,2186
70.77482915,0
70.78383088,2249
70.79483056,0
70.80583453,2268
70.81483221,0
70.82383394,2223
70.83483243,0
70.84583449,2192
70.85483503,0
70.86383486,2211
70.87283945,0
70.88583708,2205
70.89483809,0
70.90383911,2206
70.91483808,0
70.92508245,2223
70.93408203,0
70.94408131,2194
70.95408344,0
70.96608210,2227
70.97208595,0
70.98608375,2205
70.99408579,0
71.00408554,2190
71.01408720,0
71.02508950,2197
71.03408813,0
71.04309249,2155
71.05475354,0
71.06354594,2197
71.07440948,0
71.08377194,2163
71.09476948,0
71.10571170,2169
71.11477017,0
71.12336302,2161
71.13476968,0
71.14577198,2115
71.15453267,0
71.16377163,2161
71.17431545,0
71.18577194,2157
71.19476938,0
71.20377159,2096
71.21476936,0
71.22555041,2165
71.23454809,0
71.24354672,2144
71.25454760,0
71.26554918,2163
71.27454925,0
71.28355074,2123
71.29454970,0
71.30555415,2160
71.31455398,0
71.32355380,2173
71.33455348,0
71.34455490,2136
71.35455418,0
71.36555505,2147
71.37455893,0
71.38355660,2144
71.39455795,0
71.40556169,2135
71.41455913,0
71.42356086,2119
71.43455958,0
71.44556165,2114
71.45456648,0
71.46354675,2126
71.47476912,0
71.48555613,2003
71.49455857,0
71.50354624,2079
71.51476932,0
71.52577114,2082
71.53277016,0
71.54354596,2081
71.55476952,0
71.56577134,2007
71.57476926,0
71.58377123,2087
71.59474111,0
71.60577106,2053
71.61476994,0
71.62376881,2064
71.63476920,0
71.64577103,2029
71.65476918,0
71.66377115,1903
71.67476892,0
71.68577099,1837
71.69476914,0
71.70354581,1907
71.71476889,0
71.72577071,1904
71.73476863,0
71.74354792,1891
71.75413656,0
71.76577330,1783
71.77415228,0
71.78354573,1838
71.79476929,0
71.80577087,1814
71.81276917,0
71.82554460,1808
71.83476925,0
71.84577107,1755
71.85277009,0
71.86354542,1697
71.87455320,0
71.88555431,1607
71.89455533,0
71.90355563,1634
71.91455603,0
71.92555785,1484
71.93455863,0
71.94355774,1445
71.95455980,7
71.96556044,1419
71.97456050,38
71.98356104,1245
71.99456310,62
72.00556278,1233
72.01456499,86
72.02356362,1223
72.03456473,115
72.04556608,1177
72.05456662,135
72.06356788,1114
72.07456899,155
72.08556986,1059
72.09457088,176
72.10357046,1014
72.11257148,206
72.12457228,955
72.13477015,222
72.14476991,887
72.15276742,255
72.16476989,660
72.17476988,278
72.18477011,798
72.19276786,302
72.20476985,755
72.21476960,320
72.22454381,749
72.23254371,354
72.24476981,707
72.25477123,385
72.26454449,649
72.27276826,432
72.28477025,592
72.29477000,494
72.30454564,464
72.31276774,556
72.32454467,385
72.33476949,590
72.34464240,343
72.35254502,651
72.36477041,303
72.37456083,688
72.38476992,208
72.39276743,737
72.40412450,116
72.41476965,775
72.42477083,173
72.43276739,817
72.44476891,94
72.45476985,853
72.46476912,75
72.47276759,912
72.48277044,6
72.49476957,977
72.50476837,0
72.51354527,1061
72.52476811,0
72.53577018,1134
72.54476833,0
72.55377030,1199
72.56476784,0
72.57378721,1287
72.58476830,0
72.59552813,1299
72.60461736,0
72.61377025,1382
72.62462115,0
72.63562346,1412
72.64462423,0
72.65362477,1488
72.66462564,0
72.67562699,1483
72.68462753,0
72.69362712,1599
72.70462871,0
72.71562910,1631
72.72462964,0
72.73363018,1715
72.74463105,0
72.75563121,1791
72.76363254,0
72.77363348,1765
72.78463411,0
72.79576993,1919
72.80476785,0
72.81376982,1946
72.82454705,0
72.83556247,1982
72.84499359,0
72.85394144,1995
72.86476779,0
72.87577033,2107
72.88476801,0
72.89377117,2192
72.90426850,0
72.91577077,2213
72.92454243,0
72.93376589,2257
72.94476604,0
72.95608187,2285
72.96493220,0
72.97393370,2217
72.98493552,0
72.99593353,2310
73.00493431,0
73.01393533,2283
73.02493954,0
73.03593922,2255
73.04393768,0
73.05393958,2263
73.06448102,0
73.07604313,2256
73.08497334,0
73.09397483,2271
73.10497737,0
73.11597657,2277
73.12497687,0
73.13377023,2288
73.14476728,0
73.15590000,2263
73.16476846,0
73.17377520,2240
73.18476772,0
73.19576955,2253
73.20485640,0
73.21376944,2209
73.22450829,0
73.23376942,2199
73.24476743,0
73.25581312,2206
73.26476765,0
73.27376938,2213
73.28476763,0
73.29550385,2231
73.30476999,0
73.31376958,2250
73.32476783,0
73.33554506,2251
73.34476757,0
73.35372758,2235
73.36476731,0
73.37554669,2224
73.38476777,0
73.39376926,2213
73.40455437,0
73.41554499,2203
73.42255306,0
73.43576908,2192
73.44476748,0
73.45586038,2209
73.46276712,0
73.47376919,2208
73.48476768,0
73.49554396,2214
73.50459552,0
73.51377153,2217
73.52476740,0
73.53535676,2195
73.54435897,0
73.55336189,2206
73.56436038,0
73.57536149,2186
73.58436275,0
73.59350395,2176
73.60460615,0
73.60644913,2160
73.62289095,0
73.62289095,2150
73.63708758,0
73.65580368,2170
73.65639043,0
73.67299509,2179
73.67299509,0
73.68972898,2174
73.70347404,0
73.70347404,2176
73.71983624,0
73.73597693,2168
73.73941588,0
73.75257826,2173
73.75604296,0
73.77086806,2170
73.77086806,0
73.78758192,2154
73.80417490,0
73.80417490,2146
73.82451582,0
73.82451582,2141
73.84476757,0
73.85493040,2165
73.86476731,0
73.86917686,2123
73.88480473,0
73.88480473,2176
73.90042925,0
73.90042925,2129
73.91606236,0
73.93169141,2105
73.93169141,0
73.95491385,2121
73.95794082,0
73.95794082,2089
73.97357011,0
73.98919964,2115
74.00483131,0
74.00483131,2113
74.02045870,0
74.02045870,2093
74.03608894,0
74.05171990,2080
74.05171990,0
74.06734991,2112
74.07386112,0
74.09017897,2079
74.09017897,0
74.10580730,2025
74.12143755,0
74.12143755,2055
74.13706946,0
74.15269947,2025
74.15269947,0
74.16832829,2029
74.18396020,0
74.18396020,1968
74.19958854,0
74.21459103,1968
74.22430420,0
74.23230553,1969
74.23558044,0
74.25120854,1883
74.25120854,0
74.26683736,1823
74.28480315,0
74.29467487,1818
74.30224013,0
74.30224013,1783
74.31786680,0
74.33349633,1526
74.33349633,0
74.34464502,1557
74.36027551,0
74.36027551,1494
74.37590480,0
74.39153600,1469
74.39153600,0
74.40716577,1506
74.42279458,0
74.42279458,1495
74.43842626,0
74.45477223,1435
74.46488833,15
74.47284913,1392
74.47647834,38
74.48576117,1344
74.50272012,73
74.50272012,1202
74.51937580,95
74.51937580,1149
74.54440546,120
74.55234814,1099
74.55234814,144
74.56923342,1019
74.58485746,164
74.58599496,931
74.60504580,192
74.61504769,987
74.62504935,210
74.63304830,953
74.63860512,238
74.65389895,903
74.65516496,266
74.67254400,773
74.68508267,288
74.68939018,706
74.70394468,299
74.70394468,693
74.72403479,326
74.73521757,672
74.74321270,365
74.75489211,618
74.76345825,385
74.77450657,511
74.78024197,448
74.79503584,463
74.80472922,523
74.80851912,449
74.82246208,580
74.83514571,368
74.84514141,633
74.85480499,305
74.86279869,669
74.86993361,155
74.88503098,719
74.88751507,81
74.90313888,759
74.90418005,46
74.92109680,798
74.93512583,0
74.93727827,849
74.95513582,64
74.95513582,895
74.97051215,17
74.97051215,945
74.98712254,0
75.00293350,1018
75.00293350,0
75.01947021,1095
75.03488016,0
75.03621840,1156
75.05268288,0
75.05268288,1234
75.06933165,0
75.08487391,1287
75.08609796,0
75.10259199,1360
75.10259199,0
75.12208748,1389
75.13470054,0
75.14088750,1425
75.15438151,0
75.16238284,1494
75.17409110,0
75.18454242,1535
75.19006228,0
75.20234084,1645
75.21329021,0
75.22495246,1664
75.23458791,0
75.24258327,1749
75.25423360,0
75.25680661,1810
75.27299309,0
75.27916145,1835
75.29318833,0
75.30427337,1930
75.31175065,0
75.32293272,1974
75.33459759,0
75.34459448,2067
75.35419464,0
75.35753369,2096
75.37491417,0
75.38455868,2129
75.39455485,0
75.40314865,2161
75.40622020,0
75.42494035,2224
75.43494010,0
75.44294214,2288
75.45428419,0
75.45963502,2293
75.47487020,0
75.48287058,2290
75.49419904,0
75.50442600,2289
75.51172543,0
75.52296829,2304
75.52296829,0
75.54456973,2275
75.55442882,0
75.56242704,2294
75.57464743,0
75.58475924,2288
75.59504080,0
75.60232401,2291
75.61450124,0
75.62431097,2273
75.63249540,0
75.64224935,2281
75.65463066,0
75.66448689,2256
75.67425084,0
75.68270898,2276
75.69454336,0
75.70454192,2211
75.71454406,0
75.72208738,2199
75.73475718,0
75.74483991,2213
75.75475574,0
75.76226902,2227
75.77487803,0
75.78445578,2244
75.79486299,0
75.80286527,2235
75.81486320,0
75.82286429,2252
75.83486581,0
75.84286451,2192
75.85486579,0
75.86486697,2235
75.87486815,0
75.88286829,2223
75.89486957,0
75.90487146,2217
75.91487074,0
75.92287183,2213
75.93487334,0
75.94487333,2196
75.95487738,0
75.96287656,2222
75.97499943,0
75.98461533,2204
75.99466491,0
76.00266838,2219
76.01227260,0
76.02448225,2194
76.03433585,0
76.04245043,2205
76.05445170,0
76.06445289,2192
76.07445359,0
76.08245397,2193
76.09445500,0
76.10445571,2162
76.11245656,0
76.12445736,2188
76.13444924,0
76.14251566,2167
76.15451741,0
76.16451812,2162
76.17451811,0
76.18251991,2148
76.19478679,0
76.20278692,2171
76.21478701,0
76.22478747,2176
76.23479009,0
76.24279094,2151
76.25478983,0
76.26479292,2152
76.27479196,0
76.28279305,2144
76.29479384,0
76.30479479,2154
76.31405711,0
76.32205725,2160
76.33418632,0
76.34478593,2124
76.35440207,0
76.36284089,2151
76.37484121,0
76.38486552,2131
76.39233446,0
76.40276718,2135
76.41489768,0
76.42471814,2115
76.43457294,0
76.44272923,2116
76.45498157,0
76.46410823,2066
76.47442150,0
76.48242497,2007
76.49476647,0
76.50477004,2102
76.51477051,0
76.52277040,1989
76.53476977,0
76.54477024,2072
76.55476975,0
76.56277180,2055
76.57477212,0
76.58277297,2095
76.59477568,0
76.60277677,2027
76.61477590,0
76.62477684,2019
76.63477707,0
76.64277864,2053
76.65478134,0
76.66478062,1955
76.67478013,0
76.68277860,1857
76.69478035,0
76.70478129,1981
76.71478271,0
76.72278285,2000
76.73478675,0
76.74478555,2002
76.75478649,0
76.76278639,1982
76.77378845,0
76.78478885,1840
76.79479051,0
76.80279016,1881
76.81478906,0
76.82479143,1856
76.83479428,0
76.84279132,1832
76.85479307,0
76.86479449,1797
76.87279510,0
76.88479543,1773
76.89479494,0
76.90479708,1728
76.91279650,0
76.92479873,1725
76.93479919,0
76.94479918,1662
76.95479989,0
76.96280098,1646
76.97480059,0
76.98480272,1573
76.99480224,0
77.00280237,1563
77.01480317,0
77.02480698,1392
77.03480792,0
77.04280758,1463
77.05480814,9
77.06280756,1427
77.07480788,27
77.08281040,1381
77.09481001,42
77.10481095,1328
77.11481452,57
77.12281227,1305
77.13434553,75
77.14434624,1231
77.15434670,96
77.16234708,1201
77.17434859,111
77.18434978,1117
77.19434977,121
77.20235062,1062
77.21435070,139
77.22435117,1077
77.23435450,144
77.24235344,1072
77.25235438,174
77.26435566,1023
77.27435493,206
77.28235626,970
77.29435587,243
77.30435872,891
77.31435966,282
77.32236028,816
77.33436179,320
77.34436107,789
77.35436201,368
77.36236382,657
77.37436342,400
77.38436437,683
77.39436603,426
77.40236521,594
77.41436720,449
77.42436767,562
77.43436980,481
77.44236875,560
77.45437002,510
77.46437049,509
77.47489905,554
77.48290205,462
77.49490428,590
77.50490379,409
77.51490521,656
77.52290583,336
77.53491092,713
77.54490542,281
77.55490637,755
77.56290793,248
77.57490945,816
77.58490944,190
77.59507585,871
77.60307693,144
77.61507773,915
77.62407780,43
77.63507891,971
77.64207911,0
77.65308237,1038
77.66408062,0
77.67408466,1091
77.68408275,0
77.69308233,1145
77.70408416,0
77.71508479,1216
77.72508574,0
77.73308635,1275
77.74508929,0
77.75508761,1344
77.76508927,0
77.77209067,1397
77.78409100,0
77.79509091,1472
77.80409074,0
77.81309414,1520
77.82409525,0
77.83409762,1590
77.84409666,0
77.85209441,1614
77.86409736,0
77.87509823,1712
77.88510108,0
77.89309955,1746
77.90409803,0
77.91410065,1807
77.92210031,0
77.93210316,1867
77.94410253,0
77.95410585,1904
77.96410346,0
77.97210336,1962
77.98410559,0
77.99410415,1995
78.00410533,0
78.01310682,2091
78.02410674,0
78.03410745,2115
78.04501295,0
78.05301499,2183
78.06501746,0
78.07501698,2226
78.08501840,0
78.09301901,2269
78.10401869,0
78.11302018,2270
78.12502337,0
78.13302088,2283
78.14402151,0
78.15502119,2298
78.16502261,0
78.17302227,2295
78.18402314,0
78.19502378,2271
78.20502472,0
78.21302509,2241
78.22402596,0
78.23502755,2266
78.24402809,0
78.25302863,2260
78.26403260,0
78.27402973,2231
78.28403234,0
78.29303241,2250
78.30203199,0
78.31503272,2246
78.32403350,0
78.33303428,2262
78.34468246,0
78.35468411,2256
78.36464477,0
78.37269115,2288
78.38401699,0
78.39501643,2279
78.40401840,0
78.41501904,2265
78.42502141,0
78.43301964,2246
78.44402099,0
78.45502090,2186
78.46502376,0
78.47302389,2262
78.48502564,0
78.49475718,2243
78.50434113,0
78.51253819,2256
78.52481890,0
78.53476453,2227
78.54449034,0
78.55248952,2197
78.56449008,0
78.57449079,2198
78.58449244,0
78.59249353,2187
78.60449290,0
78.61549902,2215
78.62449765,0
78.63249850,2198
78.64449668,0
78.65449762,2205
78.66449714,0
78.67249894,2195
78.68149877,0
78.69450021,2200
78.70450068,0
78.71250153,2205
78.72450233,0
78.73450303,2199
78.74450350,0
78.75250459,2188
78.76450515,0
78.77450633,2195
78.78412247,0
78.79406476,2126
78.80495501,0
78.81208897,2176
78.82454228,0
78.83453727,2130
78.84453797,0
78.85254097,2131
78.86411381,0
78.87211490,2162
78.88476491,0
78.89239383,2171
78.90439534,0
78.91439509,2095
78.92439556,0
78.93239856,2112
78.94439840,0
78.95439696,2115
78.96439719,0
78.97239828,2122
78.98440075,0
78.99440217,2135
79.00440359,0
79.01240373,2080
79.02440500,0
79.03440380,2102
79.04440451,0
79.05240464,2126
79.06440735,0
79.07440805,2059
79.08495402,0
79.09295487,2000
79.10495639,0
79.11495638,2105
79.12495494,0
79.13295650,2097
79.14495945,0
79.15495849,2064
79.16496015,0
79.17496037,2079
79.18496156,0
79.19296360,2080
79.20496249,0
79.21496534,2032
79.22496319,0
79.23296571,2043
79.24396372,0
79.25296736,1998
79.26496744,0
79.27296662,1991
79.28496695,0
79.29496765,1965
79.30497193,0
79.31296921,1840
79.32496977,0
79.33497214,1891
79.34497595,0
79.35253787,1889
79.36490941,0
79.37476516,1858
79.38472891,0
79.39250588,1870
79.40473247,0
79.41503739,1679
79.42453623,0
79.43261623,1776
79.44243622,0
79.45489955,1758
79.46487403,0
79.47287202,1729
79.48487210,0
79.49487281,1654
79.50487351,0
79.51287961,1629
79.52487707,0
79.53487754,1562
79.54287958,0
79.55488062,1515
79.56488085,0
79.57287860,1472
79.58487988,7
79.59501696,1435
79.60501909,15
79.61302209,1392
79.62502432,29
79.63302350,1357
79.64419961,43
79.65220094,1278
79.66420388,62
79.67420268,1316
79.68420458,77
79.69220352,1215
79.70420647,87
79.71420550,1209
79.72420573,101
79.73300743,1201
79.74475074,126
79.75506377,1155
79.76506877,139
79.77306676,1110
79.78406739,150
79.79506707,1077
79.80506682,179
79.81306696,1043
79.82206750,192
79.83407092,897
79.84506917,240
79.85307121,819
79.86507297,274
79.87507153,816
79.88507438,317
79.89307380,784
79.90407634,357
79.91507626,725
79.92507601,383
79.93308043,683
79.94408083,421
79.95508122,595
79.96508193,448
79.97308064,591
79.98408103,481
79.99508095,552
80.00508213,511
80.01308227,510
80.02408743,555
80.03508520,470
80.04508781,592
80.05308628,397
80.06408882,638
80.07408667,348
80.08508825,697
80.09208941,299
80.10408902,752
80.11409044,231
80.12509251,810
80.13309169,175
80.14509273,858
80.15409303,134
80.16509700,917
80.17309523,119
80.18409705,963
80.19409537,27
80.20509601,1008
80.21209693,46
80.22209740,1073
80.23409843,16
80.24476361,1125
80.25476050,0
80.26275945,1183
80.27476048,0
80.28476238,1216
80.29476070,0
80.30275941,1308
80.31431389,0
80.32476377,1376
80.33489680,0
80.34275913,1425
80.35476065,0
80.36434889,1491
80.37476039,0
80.38285160,1535
80.39476085,0
80.40476227,1598
80.41476440,0
80.42476249,1643
80.43476057,0
80.44275904,1728
80.45463085,0
80.46411371,1763
80.47476101,0
80.48275733,1833
80.49476004,0
80.50454021,1895
80.51406908,0
80.52275896,1975
80.53476024,0
80.54476237,1991
80.55469537,0
80.56254387,2089
80.57475996,0
80.58476186,2105
80.59319043,0
80.60218930,2073
80.61497998,0
80.62428093,2192
80.63475990,0
80.64275885,2277
80.65399909,0
80.66494060,2294
80.67476010,0
80.68253589,2305
80.69476056,0
80.70453596,2288
80.71489263,0
80.72275901,2288
80.73454237,0
80.74476218,2257
80.75476027,0
80.76275873,2272
80.77471018,0
80.78476191,2248
80.79411006,0
80.80276060,2256
80.81453466,0
80.82476187,2243
80.83475947,0
80.84275866,2155
80.85475993,0
80.86476159,2240
80.87275982,0
80.88275862,2238
80.89475989,0
80.90476227,2263
80.91471696,0
80.92275882,2288
80.93489981,0
80.94490123,2285
80.95490241,0
80.96290159,2256
80.97490335,0
80.98490572,2257
80.99490428,0
81.00290489,2238
81.01490736,0
81.02491045,2241
81.03490901,0
81.04290771,2246
81.05491209,0
81.06290913,2248
81.07490921,0
81.08291197,2258
81.09491181,0
81.10453558,2252
81.11453891,0
81.12276554,2256
81.13475919,0
81.14476132,2256
81.15383458,0
81.16249442,2226
81.17475939,0
81.18440628,2246
81.19440675,0
81.20305395,2256
81.21454954,0
81.22454906,2242
81.23454928,0
81.24254990,2256
81.25455117,0
81.26455855,2299
81.27455282,0
81.28255463,2305
81.29455447,0
81.30455422,2408
81.31456065,0
81.32255626,2414
81.33455753,0
81.34355760,2403
81.35456109,0
81.36431837,2402
81.37454247,0
81.38275838,2415
81.39475942,0
81.40476131,2391
81.41475725,0
81.42275810,2395
81.43475890,0
81.44475818,2380
81.45476055,0
81.46276093,2387
81.47476101,0
81.48476458,2395
81.49476266,0
81.50276303,2368
81.51476502,0
81.52476454,2331
81.53276658,0
81.54476500,2383
81.55476737,0
81.56476641,2339
81.57276702,0
81.58476853,2336
81.59493208,0
81.60493255,2352
81.61493468,0
81.62293386,2363
81.63493466,0
81.64493585,2353
81.65493679,0
81.66293836,2343
81.67493844,0
81.68493962,2348
81.69493985,0
81.70275807,2350
81.71475911,0
81.72476125,2322
81.73475885,0
81.74275804,2339
81.75475860,0
81.76476097,2326
81.77476001,0
81.78275800,2256
81.79475880,0
81.80476117,2174
81.81275749,0
81.82476091,2175
81.83475876,0
81.84275770,2272
81.85475922,0
81.86476135,2323
81.87475896,0
81.88275766,2293
81.89475870,0
81.90476084,2176
81.91475868,0
81.92275739,2195
81.93475866,0
81.94476080,2134
81.95475864,0
81.96276593,2128
81.97475839,0
81.98476076,2081
81.99275923,0
82.00275779,2098
82.01491404,0
82.02476072,2055
82.03475952,0
82.04275560,2032
82.05475616,0
82.06475711,2006
82.07475805,0
82.08275867,2000
82.09475923,0
82.10476041,1907
82.11476040,0
82.12276125,1894
82.13476229,0
82.14476418,1819
82.15476346,0
82.16276622,1815
82.17476511,1
82.18276596,1737
82.19476700,18
82.20276713,1642
82.21476865,41
82.22476912,1607
82.23477006,58
82.24277091,1553
82.25477123,77
82.26477242,1505
82.27477312,95
82.28277326,1455
82.29477477,113
82.30477500,1369
82.31477594,139
82.32277632,1213
82.33477712,157
82.34440899,1272
82.35476017,178
82.36276031,1217
82.37276220,198
82.38476062,1188
82.39475942,223
82.40275264,1122
82.41475916,257
82.42476010,1081
82.43475938,288
82.44275689,1034
82.45458150,337
82.46406031,925
82.47475958,385
82.48275518,823
82.49465203,437
82.50475979,762
82.51475954,482
82.52275705,654
82.53475952,527
82.54475951,622
82.55475950,576
82.56275702,493
82.57475972,601
82.58412647,467
82.59456348,651
82.60275793,375
82.61475945,670
82.62475967,325
82.63475966,731
82.64275694,266
82.65276217,791
82.66475940,196
82.67475581,877
82.68276310,106
82.69475889,919
82.70492911,75
82.71493006,1008
82.72193050,0
82.73493147,1051
82.74393225,0
82.75493217,1129
82.76493263,0
82.77293396,1174
82.78393507,0
82.79493594,1237
82.80493641,0
82.81293726,1309
82.82493854,0
82.83493876,1360
82.84393930,0
82.85494018,1411
82.86394119,0
82.87475991,1489
82.88275671,0
82.89475965,1527
82.90475798,0
82.91475964,1582
82.92475748,0
82.93275690,1683
82.94475746,0
82.95475984,1734
82.96475816,0
82.97275686,1789
82.98475766,0
82.99421072,1840
83.00475740,0
83.01275682,1903
83.02475762,0
83.03475976,1946
83.04476404,0
83.05275679,2019
83.06475759,0
83.07475948,2112
83.08475733,0
83.09275651,2133
83.10475731,0
83.11475945,2241
83.12275743,0
83.13476038,2227
83.14475727,0
83.15475988,2254
83.16299248,0
83.17475915,2281
83.18477130,0
83.19475937,2276
83.20477939,0
83.21277142,2288
83.22481251,0
83.23488903,2276
83.24479532,0
83.25278544,2254
83.26479626,0
83.27479649,2282
83.28479743,0
83.29279780,2266
83.30479956,0
83.31480026,2269
83.32480073,0
83.33280134,2288
83.34480166,0
83.35480356,2267
83.36480331,0
83.37280393,2233
83.38480544,0
83.39480567,2235
83.40280771,0
83.41280770,2223
83.42480755,0
83.43475962,2239
83.44475722,0
83.45275593,2205
83.46475720,0
83.47475910,2191
83.48497581,0
83.49275637,2187
83.50475740,0
83.51475930,2194
83.52475715,0
83.53274822,2205
83.54474854,0
83.55474925,2243
83.56475043,0
83.57274985,2256
83.58475161,0
83.59275079,2255
83.60490322,0
83.61290336,2242
83.62490392,0
83.63490486,2269
83.64490533,0
83.65290713,2239
83.66490555,0
83.67490768,2271
83.68490863,0
83.69293785,2278
83.70475674,0
83.71475863,2273
83.72475696,0
83.73275590,2288
83.74475670,0
83.75475860,2258
83.76475668,0
83.77275586,2300
83.78475690,0
83.79475880,2330
83.80475688,0
83.81275558,2402
83.82475686,0
83.83475924,2399
83.84475684,0
83.85275555,2400
83.86475682,0
83.87475896,2400
83.88475680,0
83.89280462,2427
83.90482521,0
83.91475844,2421
83.92475748,0
83.93280816,2416
83.94475651,0
83.95481944,2410
83.96280527,0
83.97475481,2413
83.98504090,0
83.99432707,2432
84.00275564,0
84.01475906,2402
84.02475667,0
84.03475881,2385
84.04475689,0
84.05278301,2416
84.06518722,0
84.07478118,2398
84.08475733,0
84.09301305,2405
84.10518765,0
84.11533689,2394
84.12532091,0
84.13277364,2407
84.14478874,0
84.15523887,2416
84.16479611,0
84.17309737,2410
84.18520451,0
84.19475937,2410
84.20458746,0
84.21314263,2384
84.22503829,0
84.23538685,2369
84.24209929,0
84.25475836,2352
84.26478004,0
84.27477407,2413
84.28278351,0
84.29486799,2398
84.30477476,0
